type,name,steam_appid,developers,publishers,website,categories,genres,steam_url,detection_stage,api_response_type,potential_duplicate,release_date,description,supported_languages,followers,wishlists_est,wishlist_rank,discovery_date
game,Mukhota,3670560,an_ku_shh,an_ku_shh,,Single-player;Family Sharing,Adventure;Indie,https://store.steampowered.com/app/3670560,public_unreleased,full_details,False,To be announced,"You play as a boy drawn into a disturbing mystery surrounding a series of disappearances in his neighbourhood. Driven by a need to prove himself, he sets out to investigate — not by chasing danger, but by studying it, recreating it, and placing himself at the centre of it.",*;*,,,,2025-07-09
game,EX EZ,3772910,Excorp,Excorp,,,Free To Play;Video Production,https://store.steampowered.com/app/3772910,public_unreleased,full_details,False,Coming soon,"EX EZ is an intuitive XR virtual production solution that runs smoothly even on gaming-laptop-level hardware, enabling anyone to easily and quickly create high-quality virtual content.",English,,,,2025-07-09
demo,Merge Coin: Mai Demo,3848740,GhostTempura,GhostTempura,,Single-player;Game demo;Custom Volume Controls;Playable without Timed Input,,https://store.steampowered.com/app/3848740,public_unreleased,full_details,False,Coming soon,This demo lets you play both the tutorial and practice mode of Merge Coin: Mai.,,,,,2025-07-09
game,Sunrider Legends Tactics,3854880,Love in Space,Sekai Project,,Single-player;Steam Achievements;Steam Cloud;Family Sharing,Adventure;Indie;Strategy,https://store.steampowered.com/app/3854880,public_unreleased,full_details,False,"Aug 1, 2025",The Sunrider series returns in a new fantasy universe! Both new and returning players can embark on this adventure on the high seas. Become a naval captain in the age of sail and command your fleet in tactical turn-based battles.,English,,,,2025-07-09
game,Demon Lord's Career Change,3734100,"Digital Entertainment Co., Ltd",Nutaku Publishing,,Single-player;Multi-player;In-App Purchases;Partial Controller Support,Action;Adventure;Casual;Free To Play,https://store.steampowered.com/app/3734100,public_unreleased,full_details,False,2025,"Command sexy, obedient waifus in this dark rogue-lite RPG packed with auto-battles, anime-style art, and epic H-scenes. Train your harem, break your enemies, and unlock wild punishment as you rise through lust and domination on a filthy power trip. Your villain era starts now.",English;Simplified Chinese;Traditional Chinese,,,,2025-07-09
game,Celephaïs Dead Cities,3772980,Kadath Productions,Kadath Productions,https://vjoneskc.wixsite.com/celephais-dead-citie,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Family Sharing,Action;Adventure;Indie;Early Access,https://store.steampowered.com/app/3772980,public_unreleased,full_details,False,Coming soon,"Multiplayer survival game in a long dead world.Explore the sunken horrors in your sea vessel while carefully choosing where to anchor and explore the wasteland on foot... NO NPC, All encountered survivors are other players. No leveling, no grinding, just PVP, PVE, with looter and survival elements.",*;*,,,,2025-07-09
game,Ruby and The Lost Crystals,3807810,Ruby's Team,SAE-Institute Geneva,,Single-player;Partial Controller Support,Adventure;Casual;Indie;Free To Play,https://store.steampowered.com/app/3807810,public_unreleased,full_details,False,Coming soon,"Ruby and the Lost Crystals is a calm third-person puzzle adventure where you swap between two characters to solve puzzles. Use physical interactions, magical projectiles, and object-swapping to unlock paths, reflect lasers, activate platforms, break obstacles, and explore ancient ruins.",English,,,,2025-07-09
game,Cuisine Master VR,3842640,Youssef Ismail,Youssef Ismail,,Single-player;VR Only;Family Sharing,Casual;Indie;Simulation,https://store.steampowered.com/app/3842640,public_unreleased,full_details,False,July 2025,"Cuisine Master is a virtual reality cooking game set in a high-end restaurant, where players prepare and serve dishes from five global cuisines: French, Italian, Middle Eastern, Mexican, and Chinese.",*;*,,,,2025-07-09
game,ABC Book 3D: Learn English,3484200,Joy of Play,Joy of Play,,Single-player;Family Sharing,Casual;Indie,https://store.steampowered.com/app/3484200,public_unreleased,full_details,False,Coming soon,"ABC Book 3D is a fun educational game that will not only entertain your child, but also teach them to identify, recognize and pronounce letters, their names, phonetics and even basic words.",*;*,,,,2025-07-09
game,INSIGHT ROOM,3840610,Sierra Productions,Sierra Productions,https://linktr.ee/sierra_productions,Single-player;Family Sharing,Action;Adventure;Casual;Indie;RPG;Strategy;Early Access,https://store.steampowered.com/app/3840610,public_unreleased,full_details,False,Coming soon,"Insight Room is a top-down adventure game focused on symbolic narrative, exploration, and emotional puzzles. You play as Josh, a child lost in a dreamlike space filled with distorted memories and forgotten feelings.",*;*,,,,2025-07-09
game,Croc Legend of the Gobbos,3043940,Titanium Studios;Big Boat Interactive,Argonaut Games,,Single-player;Steam Achievements;Full controller support;Family Sharing,Action;Adventure,https://store.steampowered.com/app/3043940,public_unreleased,full_details,False,Coming soon,"Join Croc in a charming 3D platforming adventure to rescue the kidnapped Gobbos from the evil sorcerer Baron Dante and his impish Dantini minions! Run, jump, climb, swim, and tail-spin through vibrant worlds in this lovingly remastered and updated version of the beloved 1997 classic.",English;French;Italian;German;Spanish - Spain,,,,2025-07-09
demo,BishoujoTennis,3850840,DoroGame,DoroGame,,Single-player;Game demo,,https://store.steampowered.com/app/3850840,public_unreleased,full_details,False,Q3 2025,"This is an affordable and fun casual tennis game featuring anime-style pretty girls. The gameplay is very simple—just slide the screen with the mouse. There are over ten pretty girls to choose from, allowing players to freely select both their own character and their opponent's.",English;Spanish - Spain;Russian;Turkish;Japanese;Simplified Chinese;Traditional Chinese;Korean,,,,2025-07-09
game,FPS: Multiplayer,3836510,"Struppi, STUMP Games",Struppi,,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Steam Achievements;In-App Purchases;Custom Volume Controls;Adjustable Difficulty;Keyboard Only Option;Mouse Only Option;Playable without Timed Input;Save Anytime;Stereo Sound;Steam Cloud;Steam Leaderboards;HDR available;Family Sharing,Action,https://store.steampowered.com/app/3836510,public_unreleased,full_details,False,Coming soon,"FPS: Multiplayer is an online shooter game with 7 different game modes. Are you ready for the challenge? You can also play offline, stress-free, against AI players (bots) with 3 different difficulty levels..",English,,,,2025-07-09
game,Bite Night: Dine or Die,3834480,MyGrandfather Games,MyGrandfather Games,,Single-player;Steam Achievements;Playable without Timed Input;Stereo Sound;Surround Sound;Family Sharing,Adventure;Casual;Indie,https://store.steampowered.com/app/3834480,public_unreleased,full_details,False,Q4 2025,Bite Night: Dine or Die is a First-Person horror thriller where you play as a diner worker trying to solve the murders of your customers along side your best friend Vamp.,*;*,,,,2025-07-09
game,The Anointed: Heart of David,3840620,IMD Interactive,IMD Interactive,https://www.anointedgame.com/,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Steam Achievements;Full controller support;Captions available;Camera Comfort;Custom Volume Controls;Adjustable Difficulty;Save Anytime;Stereo Sound;Surround Sound;Steam Cloud;Stats;Steam Leaderboards;Remote Play on TV;Remote Play Together;HDR available;Family Sharing;Steam Timeline,Action;Adventure;RPG,https://store.steampowered.com/app/3840620,public_unreleased,full_details,False,Coming soon,"The Anointed: Heart of David is a single-player, action-adventure game with platforming elements experienced in 3rd-person perspective. Included, there is a sneak peek at the Multiplayer Demo where you play solo or in groups as one of David's Mighty Men.",*;*,,,,2025-07-09
game,Anomaly Observer,3793510,Letalis Entertainment,Letalis Entertainment,,Single-player;Steam Achievements;Adjustable Difficulty;Playable without Timed Input;Stereo Sound;Steam Cloud;Steam Leaderboards;Family Sharing,Casual;Indie;Simulation,https://store.steampowered.com/app/3793510,public_unreleased,full_details,False,Q3 2025,Anomaly Observer is a horror observation game where you become CCTV operator watching paranormal footage. Watch your surroundings closely and report any suspicious activity! Nobody knows what awaits you in your next shift!,"*;, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Czech, Portuguese - Brazil;*",,,,2025-07-09
game,Game Lens,3842680,Likhoi,Likhoi,,,Action;Utilities,https://store.steampowered.com/app/3842680,public_unreleased,full_details,False,August 2025,"Game Lens is a customizable screen magnifier overlay for Windows that lets you zoom into any part of your screen in real time. Ideal for gamers, streamers, designers, and accessibility users.",English;French;Italian;German;Spanish - Spain;Arabic;Portuguese - Brazil;Hungarian;Vietnamese;Greek;Danish;Indonesian;Spanish - Latin America;Traditional Chinese;Simplified Chinese;Korean;Dutch;Norwegian;Polish;Portuguese - Portugal;Romanian;Russian;Thai;Turkish;Ukrainian;Finnish;Czech;Swedish;Japanese,,,,2025-07-09
game,Wicked Little Witch 小小坏女巫,3809920,Aliu,Aliu,,Single-player;Full controller support;Custom Volume Controls;Playable without Timed Input;Family Sharing,Action;Adventure;Casual,https://store.steampowered.com/app/3809920,public_unreleased,full_details,False,Q3 2025,"A city witch lost in the woods, face enemies both familiar and strange. In this Action Roguelite, unlock new characters, collect spells, and build your own playstyle and uncover the truth.",English;Italian;Japanese;Simplified Chinese,,,,2025-07-09
dlc,Century of Anticipation: Pesca,3836540,gools;Time Galleon,Time Galleon,https://www.timegalleon.com/,Single-player;Downloadable Content;Steam Achievements;Full controller support,Adventure;Indie;Free To Play,https://store.steampowered.com/app/3836540,public_unreleased,full_details,False,"Jul 11, 2025","Catch weird fish, gain powers, invest, and read bottle messages. Freedom may be out at sea!",English;Portuguese - Brazil;Simplified Chinese,,,,2025-07-09
demo,Poly Frenzy Demo,3848830,Royal Pourceau Studios,Royal Pourceau Studios,,Single-player;Game demo;Full controller support;Playable without Timed Input;Steam Cloud,,https://store.steampowered.com/app/3848830,public_unreleased,full_details,False,Coming soon,,*;*,,,,2025-07-09
game,2048Puzzle,3639930,Danilliniois,Danilliniois,,Single-player;Steam Achievements;Family Sharing,Casual;Indie;Strategy,https://store.steampowered.com/app/3639930,public_unreleased,full_details,False,Coming soon,A 2D sliding tile-merging puzzle game inspired by 2048.,"*;, Simplified Chinese;*;*",,,,2025-07-09
game,Louis Charles In The Louvre,3680920,Matthew Melmon,Matthew Melmon,https://matthewmelmon.weebly.com/,Single-player;Steam Achievements;Family Sharing,Adventure;Casual;Indie,https://store.steampowered.com/app/3680920,public_unreleased,full_details,False,Coming soon,"Explore a museum's spooky attic after hours as the ghost of a little king. In this cozy adventure, you'll paint masterpieces with pixie dust, vacuum dusty bunnies, and collect cute outfits while saving France.",*;*,,,,2025-07-09
game,Royal Jest,3854960,Theatre House Games,Theatre House Games,,Single-player;Family Sharing,Adventure;Indie,https://store.steampowered.com/app/3854960,public_unreleased,full_details,False,2025,"A story-driven theatrical experience about family, world-domination, and capitalism.",*;*,,,,2025-07-09
game,Re:Call,3855000,Re:Start,Re:Start,,Single-player;Steam Achievements;Keyboard Only Option;Mouse Only Option;Save Anytime;Family Sharing,Adventure;Casual,https://store.steampowered.com/app/3855000,public_unreleased,full_details,False,To be announced,"Re:Call is a deeply emotional visual novel exploring the fragile nature of memory, the weight of forgotten promises, and the healing power of friendship. Set in a nostalgic Japanese high school, it follows Kaito Nakamura as he learns his ordinary life’s built on fragments of a past he can’t remember",English;Simplified Chinese;Korean;Japanese;Portuguese - Brazil;Russian,,,,2025-07-09
game,Undead Sentence,3850890,Artificially Inked,Artificially Inked,,Single-player;Camera Comfort;Custom Volume Controls;Playable without Timed Input;Save Anytime;Family Sharing,Action,https://store.steampowered.com/app/3850890,public_unreleased,full_details,False,Coming soon,"Trapped in a decaying prison overrun by the undead, you must fight, scavenge, and survive. Undead Sentence is a retro-style survival horror FPS with brutal combat, atmospheric levels, and zero forgiveness.",*;*,,,,2025-07-09
game,IdleCore,3617440,ZerothComplex,ZerothComplex,,Single-player;Family Sharing,Casual;Indie;Simulation,https://store.steampowered.com/app/3617440,public_unreleased,full_details,False,Coming soon,Protect your base from attack of thousands of aquatic creatures in this Idle tower defense. Earn credits by destroying enemies and spend your credits to upgrade your base with an array of weapons and defenses. Battle varied enemy types across diverse biomes.,*;*,,,,2025-07-09
game,The Calling,3830400,BuriedCandy,BuriedCandy,https://thecalling.buriedcandy.com,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Cross-Platform Multiplayer;Full controller support;Captions available,Action;Indie;Free To Play,https://store.steampowered.com/app/3830400,public_unreleased,full_details,False,Coming soon,Assemble a squad of your favorite live-streamers and battle for dominance in this PvP shooter featuring a growing cast of over 40 popular and upcoming streamers (with more on the way). This game is built by streamers for streamers and their fanbases.,*;*,,,,2025-07-09
game,Narco Express,3476110,SCHIZO GAMES,SCHIZO GAMES,,Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Custom Volume Controls;Stereo Sound;Surround Sound;Steam Cloud;Family Sharing,Action;Adventure,https://store.steampowered.com/app/3476110,public_unreleased,full_details,False,To be announced,"A chaotic co-op smuggling simulator where you and your friends fly risky missions as drug mules in Mexico. Dodge the law, upgrade your planes, and embrace the absurd in this beautifull and high risk adventure.","*;, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Russian, Spanish - Latin America;*",,,,2025-07-09
game,Don't Follow,3863210,Kosta Neo,Zero Hour Studios ,,Single-player;Multi-player;Co-op;Online Co-op;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Save Anytime;Stereo Sound;Family Sharing,Action;Adventure,https://store.steampowered.com/app/3863210,public_unreleased,full_details,False,Coming soon,"Explore a mysterious island, build a base, and survive the night. Work with friends to scavenge supplies and defend against zombie-like creatures that stalk and hunt in packs. Stay quiet. Don’t follow.",*;*,,,,2025-07-09
game,WIZARD PUNKS!!!,3332770,EyeOfStormCat,EyeOfStormCat,,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Steam Achievements;Full controller support;Camera Comfort;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Remote Play Together;Family Sharing,Action;Casual;Indie,https://store.steampowered.com/app/3332770,public_unreleased,full_details,False,2025,"WIZARD PUNKS!!! is a fast-paced, spell-slinging 4-player local party game. Create spells by combining the four elements of Air, Earth, Fire and Water, and defeat your fellow wizards with a variety of bombastic magics.",English,,,,2025-07-09
game,C.U.T.S,3857070,Redsroll,Redsroll,,Single-player;Steam Achievements;Family Sharing,Indie;Simulation,https://store.steampowered.com/app/3857070,public_unreleased,full_details,False,Coming soon,"It’s an indie horror game where a man named Ethan, passionate about collecting VHS tapes, receives a box full of them from a friend. But as he starts watching, he realizes he’s witnessing something deeply disturbing and unsettling.",English;French;Italian;German;Spanish - Spain;Russian,,,,2025-07-09
game,Agency 13,2415280,DDemon LLC,DDemon LLC,https://ddemon.com/posts/category/agency13,Single-player;Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Camera Comfort;Custom Volume Controls;Adjustable Difficulty;Stereo Sound;Family Sharing,Action;Adventure;Indie,https://store.steampowered.com/app/2415280,public_unreleased,full_details,False,"Nov 11, 2025","Agency 13 is a multiplayer ghost hunting game. You play as a field agent of Division 13 based in Ohiopolis, Ohio, US. Your objectives are to investigate, eliminate the threat, and close the breach between worlds.","*;, Russian;*",,,,2025-07-09
demo,Unemployment Simulator 2018 Demo,3826360,Samuel Lehikoinen,turbolento publishing,,Single-player;Game demo,Adventure;Casual;Indie;Simulation,https://store.steampowered.com/app/3826360,public_unreleased,full_details,False,To be announced,"Get a taste of US18, a social welfare survival game based on real events. Endure emotional pain and societal pressure while evading a literal death by boredom. Be the hero of your studio apartment—battle demons, hide skeletons in the closet, and most importantly… keep that bathroom clean.","*;, French, Italian, German, Spanish - Spain, Simplified Chinese, Korean, Japanese, Portuguese - Brazil, Russian;*",,,,2025-07-09
game,A Tale of Dirty Whiskers,3859120,KitNetCat;Gato de Franja,KitNetCat;Gato de Franja,,Single-player;Camera Comfort;Color Alternatives;Custom Volume Controls;Keyboard Only Option;Mouse Only Option;Playable without Timed Input;Save Anytime;Family Sharing,Adventure;Indie,https://store.steampowered.com/app/3859120,public_unreleased,full_details,False,2025,"A Tale of Dirty Whiskers is a murder mystery visual novel about seven siblings and their mother, who died in suspicious circumstances. Now it's up to you, Detective, to search through their nine lives and solve the mystery surrounding the death of Princesa Whiskers.",English;Portuguese - Brazil,,,,2025-07-09
game,Crow Style,3855040,Pixel Abyss,Lumo Entertainment,https://bento.me/lumoentertainment,Single-player;Steam Achievements;Family Sharing,Adventure,https://store.steampowered.com/app/3855040,public_unreleased,full_details,False,Coming soon,"When fashion sets the rules, boldness decides who wins! In this Stealth game, control an arrogant crow obsessed with status, sabotage the rivals to win the city's biggest contest. Sneak into designers homes, alter their creations and escape without getting caught!",English;Portuguese - Brazil,,,,2025-07-09
game,Мемография,3832510,NeuroTwist,NeuroTwist,,Single-player;Steam Achievements;Custom Volume Controls;Mouse Only Option;Playable without Timed Input;Remote Play Together;Family Sharing,Casual;Indie,https://store.steampowered.com/app/3832510,public_unreleased,full_details,False,"Jul 28, 2025","A fun 2D meme quiz with mini-games, easter eggs, and bonuses. Guess the memes, earn points, and unlock secrets!",Russian,,,,2025-07-09
game,Flanker - Call of the Ghost,3857080,Just the Tip,Just the Tip,,Single-player;Custom Volume Controls;Keyboard Only Option;Playable without Timed Input;Stereo Sound;Family Sharing,Action;Indie,https://store.steampowered.com/app/3857080,public_unreleased,full_details,False,Q3 2025,"A vertical scroll shooter sci-fi space combat game where you pilot your spaceship through 25 challenging levels, engaging in intense battles against 75 unique enemy types. Master precise shooting mechanics, dodge incoming fire, collect power-ups to enhance your ship, and face epic boss battles.",*;*,,,,2025-07-09
game,Master Lander,3838670,A14 Games,Panrac,,Single-player;Family Sharing,Action;Indie,https://store.steampowered.com/app/3838670,public_unreleased,full_details,False,August 2025,Master Lander is a hard-to-beat 2d physics driven landing game with a centric gravity. You take on a role of remote lander pilot. Your task is to bring the lander from the orbit down to the surface of each of 27 different exoplanets.,English,,,,2025-07-09
music,eat the snow - 4 song demo,3842750,eatthesnow,assembly bloc,http://assemblybloc.org,Additional High-Quality Audio,,https://store.steampowered.com/app/3842750,public_unreleased,full_details,False,July 2025,The first demonstrations of eat the snow. Nintendocore revival from da underground. Stay determined. Down with ICE,,,,,2025-07-09
game,Relic Light,3764930,TDGame Studio,TDGame Studio,,Single-player;Full controller support;Family Sharing,Adventure;Indie,https://store.steampowered.com/app/3764930,public_unreleased,full_details,False,To be announced,"Relic Light is a pixel-style puzzle-action dungeon game. You will play as an explorer who arrives at the remaining ruins, explores to acquire various skills, solves the complex and diverse puzzles within, and discovers the ultimate secret of the ruins.",Simplified Chinese;English,,,,2025-07-09
game,Full Contact,3785410,8-Ball Games,8-Ball Games,,Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Full controller support;Custom Volume Controls;Playable without Timed Input;Stereo Sound;Remote Play Together,Action;Free To Play,https://store.steampowered.com/app/3785410,public_unreleased,full_details,False,August 2025,"Full Contact is a competitive, fast-paced, sumo slam-fest that always draws a crowd. Pick up and play in a one-on-one battle against your friends! Hype up the audience, use your stylish special moves, and knock your buddies out of the ring to be crowned champion. ",English,,,,2025-07-09
dlc,Expansion Pack 2 for 'Dark Door' Crowdfunding Campaign,3625670,星辰工作室,星辰工作室,,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Downloadable Content;Steam Achievements;In-App Purchases;Steam Cloud;Steam Leaderboards,Adventure;Casual;Indie;Massively Multiplayer;Simulation,https://store.steampowered.com/app/3625670,public_unreleased,full_details,False,Coming soon,"This is the &quot;Hidden Door&quot; DLC expansion pack. After players obtain it, they will receive additional game items beyond the main game itself. New accessory: Pig head",English;Simplified Chinese,,,,2025-07-09
dlc,Expansion Pack 3 for 'Dark Door' Crowdfunding Campaign,3625680,星辰工作室,星辰工作室,,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Downloadable Content;Steam Achievements;In-App Purchases;Steam Cloud;Steam Leaderboards,Adventure;Casual;Indie;Massively Multiplayer;Simulation,https://store.steampowered.com/app/3625680,public_unreleased,full_details,False,Coming soon,"This is the &quot;Hidden Door&quot; DLC expansion pack. After players obtain it, they will receive additional game items beyond the main game itself. New accessory: Gege",English;Simplified Chinese,,,,2025-07-09
game,JunkRats,1495770,Not-So Classic Games,Not-So Classic Games,https://www.notsoclassicgames.com/,Single-player;Multi-player;Co-op;Online Co-op;Full controller support;Camera Comfort;Custom Volume Controls;Playable without Timed Input;Stereo Sound;Surround Sound;Family Sharing,Action,https://store.steampowered.com/app/1495770,public_unreleased,full_details,False,Coming soon,"A co-op horror game. The world ravaged by a mutating virus. The Runners part of a ruthless gang called JunkRats, scavenge and scrap whatever they can, anything needed to survive, and turn a profit while doing it.",*;*,,,,2025-07-09
game,Sin Hunter,3764950,TDGame Studio,TDGame Studio,,Single-player;Family Sharing,Indie;Strategy,https://store.steampowered.com/app/3764950,public_unreleased,full_details,False,To be announced,Sin Hunter is a two-dimensional fantasy style Rougelike card-building combat game. Players take on the role of a sin hunter who helps the demon managers in Hell suppress the rebellion of the Primordial Abyss and uncover the secrets of Hell's origins.,Simplified Chinese;English,,,,2025-07-09
music,A Solitaire Mystery Soundtrack,3828440,Hazelstorm,Hempuli Oy,,Additional High-Quality Audio,,https://store.steampowered.com/app/3828440,public_unreleased,full_details,False,Coming soon,"The original soundtrack of A Solitaire Mystery, a collection of over 20 unusual solitaire cardgames, composed by Hazelstorm.",,,,,2025-07-09
game,Million Dream,3844820,Yamauchi_games,Yamauchi_games,,Single-player;Steam Achievements;Custom Volume Controls;Playable without Timed Input;Family Sharing,Action;Simulation,https://store.steampowered.com/app/3844820,public_unreleased,full_details,False,Coming soon,Collect the bills that rain down from the sky and become a millionaire. Million Dream is a 3D action game where you collect falling money in a realistic-looking city and aim to become fabulously wealthy. Enjoy this dreamlike experience.,English;French;Italian;German;Spanish - Spain;Arabic;Indonesian;Ukrainian;Dutch;Greek;Swedish;Spanish - Latin America;Thai;Czech;Danish;Turkish;Norwegian;Hungarian;Finnish;Bulgarian;Vietnamese;Portuguese - Brazil;Portuguese - Portugal;Polish;Romanian;Russian;Simplified Chinese;Traditional Chinese;Japanese;Korean;Icelandic;Irish;Azerbaijani;Assamese;Afrikaans;Amharic;Albanian;Armenian;Igbo;Uyghur;Welsh;Wolof;Uzbek;Urdu;Estonian;Odia;Kazakh;Catalan;Kannada;Galician;K'iche';Kyrgyz;Khmer;Croatian;Gujarati;Quechua;Xhosa;Konkani;Sindhi;Sinhala;Georgian;Scots;Slovak;Slovenian;Swahili;Zulu;Serbian;Sotho;Sorani;Tajik;Tatar;Tamil;Dari;Cherokee;Tswana;Tigrinya;Telugu;Turkmen;Nepali;Hausa;Basque;Valencian;Punjabi (Gurmukhi);Punjabi (Shahmukhi);Hindi;Filipino;Hebrew;Belarusian;Bangla;Persian;Bosnian;Maori;Macedonian;Malayalam;Marathi;Maltese;Malay;Mongolian;Yoruba;Latvian;Lithuanian;Luxembourgish;Kinyarwanda,,,,2025-07-09
game,草地清理工,2804440,ZhiZhi,ZhiZhi,,Single-player,Action;Adventure;Casual;Indie;RPG;Free To Play;Early Access,https://store.steampowered.com/app/2804440,public_unreleased,full_details,False,July 2025,"Mobile and Shooting Players only need to move to play this game. Multiple ability choices Obtain different constructions through upgrades and item drops. Extra limited time capability By picking up limited time ability items, temporary ability bonuses can be obtained.",Simplified Chinese,,,,2025-07-09
dlc,Expansion Pack 4 for 'Dark Door' Crowdfunding Campaign,3625690,星辰工作室,星辰工作室,,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Downloadable Content;Steam Achievements;In-App Purchases;Steam Cloud;Steam Leaderboards,Adventure;Casual;Indie;Massively Multiplayer;Simulation,https://store.steampowered.com/app/3625690,public_unreleased,full_details,False,Coming soon,"This is the &quot;Dark Door&quot; DLC crowdfunding expansion pack. After players obtain it, they will receive game items other than the base game: New character: Medical staff",English;Simplified Chinese,,,,2025-07-09
game,Hold Your King,3564340,Next Big Game Studio,Next Big Game Studio,https://www.nbgamestudio.com,Multi-player;Co-op;Online Co-op;Steam Achievements;Camera Comfort;Color Alternatives;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Stereo Sound;Steam Cloud;Family Sharing,Adventure;Casual;Indie,https://store.steampowered.com/app/3564340,public_unreleased,full_details,False,Coming soon,"In this physics-based co-op platformer, you and a friend must carry your short-tempered king through deadly medieval courses. Dodge traps, maintain balance, and work together to reach the throne room. One wrong step, and the king might crown you with his rage!",English;French;Italian;German;Simplified Chinese;Japanese;Portuguese - Portugal;Russian;Turkish;Spanish - Spain;Arabic;Portuguese - Brazil;Bulgarian;Danish;Indonesian;Dutch;Finnish;Traditional Chinese;Korean;Spanish - Latin America;Polish;Hungarian;Norwegian;Romanian;Thai;Ukrainian;Vietnamese;Greek;Czech;Swedish,,,,2025-07-09
game,New Space Age,3836790,NT7 Studio,NT7 Studio,,Single-player;Family Sharing,Indie;Simulation;Strategy,https://store.steampowered.com/app/3836790,public_unreleased,full_details,False,To be announced,A turn-based grand strategy about the exploration of the Solar System. Use technologies — from existing prototypes to near-future engineering concepts. Build a space industry and become the leader of a new era.,English;Russian,,,,2025-07-09
